"F_TAZ","T_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT"
154,708,0.02,53.49,56.59,53.49,56.59,63.4772854739204,1.1318,0.01783
154,711,0.03,50.78,54.63,50.78,54.63,64.5490350531705,1.6389,0.02539
154,714,0.01,54.27,57.42,54.27,57.42,63.4825870646766,0.5742,0.009045
154,715,0.01,62.15,63.16,62.15,63.16,60.9750603378922,0.6316,0.0103583333333333
154,716,0.03,63.01,63.32,63.01,63.32,60.2951912394858,1.8996,0.031505
154,719,0.03,58.06,61.29,58.06,61.29,63.3379262831554,1.8387,0.02903
154,720,0.06,58.41,61.26,58.41,61.26,62.9275808936826,3.6756,0.05841
154,721,0.02,60.88,63.06,60.88,63.06,62.1484888304862,1.2612,0.0202933333333333
154,723,0.03,58.03,61.28,58.03,61.28,63.3603308633465,1.8384,0.029015
154,724,0.12,62.76,62.91,62.76,62.91,60.1434034416826,7.5492,0.12552
154,727,0.02,55.9,58.7,55.9,58.7,63.005366726297,1.174,0.0186333333333333
154,729,0.17,39.43,40.85,39.43,40.85,62.1607912756784,6.9445,0.111718333333333
154,732,0.03,50.32,51.44,50.32,51.44,61.335453100159,1.5432,0.02516
154,736,0.02,44.2,47.38,44.2,47.38,64.316742081448,0.9476,0.0147333333333333
154,743,0.05,44.06,43.72,44.06,43.72,59.5369950068089,2.186,0.0367166666666667
154,744,0.01,46.53,45.9,46.53,45.9,59.1876208897486,0.459,0.007755
154,745,0.06,40.33,40.96,40.33,40.96,60.9372675427721,2.4576,0.04033
154,746,0.06,49.01,44.9,49.29,44.9,54.968373801265,2.694,0.04901
154,749,0.02,37.77,36.24,38.04,36.24,57.5694996028594,0.7248,0.01259
154,750,0.03,38.39,37.69,38.67,37.69,58.9059650950768,1.1307,0.019195
154,751,0.01,34.01,33.69,34.28,33.69,59.4354601587768,0.3369,0.00566833333333333
154,754,0.03,33.63,33.53,33.91,33.53,59.821587867975,1.0059,0.016815
154,755,0.02,31.52,32.25,31.8,32.25,61.3895939086294,0.645,0.0105066666666667
154,760,0.05,40.95,41.91,40.95,41.91,61.4065934065934,2.0955,0.034125
154,761,0.05,38.56,40.26,38.56,40.26,62.6452282157676,2.013,0.0321333333333333
154,762,0.2,37.89,39.69,37.89,39.69,62.8503562945368,7.938,0.1263
154,763,0.02,39.04,40.69,39.04,40.69,62.5358606557377,0.8138,0.0130133333333333
154,764,0.04,39.85,41.34,39.85,41.34,62.2434127979925,1.6536,0.0265666666666667
154,765,0.05,38.74,40.33,38.74,40.33,62.4625709860609,2.0165,0.0322833333333333
154,767,0.02,40.71,41.62,40.71,41.62,61.3411938098747,0.8324,0.01357
154,768,0.04,38.04,39.88,38.04,39.88,62.9022082018927,1.5952,0.02536
154,771,0.04,41.82,42.84,41.82,42.84,61.4634146341464,1.7136,0.02788
154,773,0.03,40.56,44.32,40.56,44.32,65.5621301775148,1.3296,0.02028
154,774,0.06,42.95,46.56,42.95,46.56,65.0430733410943,2.7936,0.04295
154,775,0.08,31.83,32.58,31.64,32.88,61.4137606032045,2.6064,0.04244
154,777,0.03,41.42,44.7,41.42,44.7,64.7513278609368,1.341,0.02071
154,778,0.02,30.81,31.75,31.09,31.75,61.8305744888023,0.635,0.01027
154,780,0.01,43.22,42.84,43.22,42.84,59.4724664507173,0.4284,0.00720333333333333
154,1082,0.01,62.04,64.42,62.04,64.42,62.3017408123791,0.6442,0.01034
154,1084,0.04,64.3,64.58,64.3,64.58,60.2612752721617,2.5832,0.0428666666666667
154,1086,0.19,59.91,62.82,59.91,62.82,62.914371557336,11.9358,0.189715
154,1087,0.02,60.58,62.28,60.58,62.28,61.6837240013206,1.2456,0.0201933333333333
154,1089,0.01,62.14,64.88,62.14,64.88,62.6456388799485,0.6488,0.0103566666666667
154,1091,0.02,63.76,65.83,63.76,65.83,61.9479297365119,1.3166,0.0212533333333333
154,1093,0.01,80.54,76.27,80.54,76.27,56.818971939409,0.7627,0.0134233333333333
154,1094,0.03,81.01,77.27,81.01,77.27,57.2299716084434,2.3181,0.040505
154,1106,0.09,85.59,81.33,85.59,81.33,57.0136698212408,7.3197,0.128385
154,1107,0.04,96.4,89.85,96.4,89.85,55.9232365145228,3.594,0.0642666666666667
154,1108,0.06,94.71,88.25,94.71,88.25,55.9075071270193,5.295,0.09471
154,1110,0.03,97.32,90.18,97.32,90.18,55.5980271270037,2.7054,0.04866
154,1112,0.02,93.52,87.48,93.52,87.48,56.1248930710009,1.7496,0.0311733333333333
154,1114,0.16,101.55,93.72,101.55,93.72,55.3737075332349,14.9952,0.2708
154,1117,0.02,65.79,68.8,65.79,68.8,62.7450980392157,1.376,0.02193
154,1118,0.01,67.4,68.45,67.4,68.45,60.9347181008902,0.6845,0.0112333333333333
154,1121,0.05,91.02,88.26,91.02,88.26,58.1806196440343,4.413,0.07585
154,1122,0.01,82.99,82.29,82.99,82.29,59.4939149295096,0.8229,0.0138316666666667
154,1124,0.25,83.31,81.7,83.31,81.7,58.8404753330933,20.425,0.347125
154,1126,0.79,105.02,99.28,105.02,99.28,56.7206246429252,78.4312,1.38276333333333
154,1127,0.09,99.95,94.85,99.95,94.85,56.9384692346173,8.5365,0.149925
154,1133,0.03,65.21,66.74,65.21,66.74,61.4077595460819,2.0022,0.032605
154,1135,0.01,65.72,68.75,65.72,68.75,62.7662811929398,0.6875,0.0109533333333333
154,1136,0.01,76.67,75.27,76.67,75.27,58.9043954610669,0.7527,0.0127783333333333
154,1141,0.05,92.59,88.46,92.59,88.46,57.3236850631818,4.423,0.0771583333333333
154,1142,0.01,88.65,83.22,88.65,83.22,56.3248730964467,0.8322,0.014775
154,1143,0.01,83.7,81.73,83.7,81.73,58.5878136200717,0.8173,0.01395
154,1146,0.31,74.02,74.75,74.02,74.75,60.591731964334,23.1725,0.382436666666667
154,1148,0.16,83.87,83.27,83.87,83.27,59.5707642780494,13.3232,0.223653333333333
154,1155,0.01,90.16,85.03,90.16,85.03,56.5860692102928,0.8503,0.0150266666666667
154,1156,0.03,95.38,89.38,95.38,89.38,56.2256238205074,2.6814,0.04769
154,1157,0.04,79.71,78.45,79.71,78.45,59.0515619119308,3.138,0.05314
154,1165,0.01,86.75,83.56,86.75,83.56,57.7936599423631,0.8356,0.0144583333333333
154,1166,0.01,101.34,96.14,101.34,96.14,56.9212551805802,0.9614,0.01689
154,1168,0.05,101.37,93.66,101.37,93.66,55.4365196803788,4.683,0.084475
154,1170,0.03,101.71,94.12,101.71,94.12,55.522564152984,2.8236,0.050855
154,1171,0.04,105,98.82,105,98.82,56.4685714285714,3.9528,0.07
154,1173,0.01,92.7,89.23,92.7,89.23,57.7540453074434,0.8923,0.01545
154,1179,0.03,95.41,91.96,95.41,91.96,57.8304160989414,2.7588,0.047705
154,1180,0.06,97.51,93.45,97.51,93.45,57.5017946877243,5.607,0.09751
154,1182,0.49,105.8,98.98,105.8,98.98,56.1323251417769,48.5002,0.864033333333333
154,1189,0.56,106.66,101.03,106.66,101.03,56.8329270579411,56.5768,0.995493333333333
154,1191,0.07,105.49,99.74,105.49,99.74,56.7295478244383,6.9818,0.123071666666667
154,1207,0.78,105.7,98.96,105.7,98.96,56.1740775780511,77.1888,1.3741
154,1210,0.03,99.82,95.32,99.82,95.32,57.2951312362252,2.8596,0.04991
154,1211,0.07,103.36,97.76,103.36,97.76,56.749226006192,6.8432,0.120586666666667
154,1215,0.01,92.11,89.48,92.11,89.48,58.2868309629791,0.8948,0.0153516666666667
154,1218,0.01,91.04,87.86,91.04,87.86,57.9042179261863,0.8786,0.0151733333333333
154,1221,0.01,84.23,83.91,84.23,83.91,59.7720527128102,0.8391,0.0140383333333333
154,1226,0.11,101.98,96.29,101.98,96.29,56.652284761718,10.5919,0.186963333333333
154,1228,0.02,98.88,94.48,98.88,94.48,57.3300970873786,1.8896,0.03296
154,1232,0.06,91.34,87.77,91.34,87.77,57.654915699584,5.2662,0.09134
154,1237,0.06,82.83,80.75,82.83,80.75,58.4932995291561,4.845,0.08283
154,1239,2.57,84.89,83.8,84.89,83.8,59.2295912357168,215.366,3.63612166666667
154,1255,0.02,76.87,75.52,76.87,75.52,58.9462729283205,1.5104,0.0256233333333333
154,1263,0.03,66.38,68.99,66.38,68.99,62.3591443205785,2.0697,0.03319
154,1264,0.01,61.78,65.32,61.78,65.32,63.4380058271285,0.6532,0.0102966666666667
154,1265,0.01,70.13,72.12,70.13,72.12,61.7025524026808,0.7212,0.0116883333333333
154,1266,0.01,64.2,66.97,64.2,66.97,62.588785046729,0.6697,0.0107
154,1277,0.01,76.73,75.77,76.73,75.77,59.2493157826144,0.7577,0.0127883333333333
154,1282,0.02,78.67,78.16,78.67,78.16,59.6110334307868,1.5632,0.0262233333333333
154,1283,0.21,82.44,81.04,82.44,81.04,58.981077147016,17.0184,0.28854
154,1292,0.04,91.9,88.92,91.9,88.92,58.0544069640914,3.5568,0.0612666666666667
154,1297,0.01,94.87,88.2,94.87,88.2,55.7815958680299,0.882,0.0158116666666667
154,1298,0.02,98.22,90.72,98.22,90.72,55.4184483811851,1.8144,0.03274
154,1299,0.08,99.83,91.65,99.83,91.65,55.0836421917259,7.332,0.133106666666667
154,1304,0.05,101,93.28,101,93.28,55.4138613861386,4.664,0.0841666666666667
154,1307,0.02,100.4,95.59,100.4,95.59,57.1254980079681,1.9118,0.0334666666666667
154,1609,0.18,14.77,11.3,14.77,11.3,45.9038591740014,2.034,0.04431
154,1610,0.52,16.42,10.06,16.42,10.06,36.7600487210719,5.2312,0.142306666666667
154,1611,0.07,17.46,12.85,17.46,12.85,44.1580756013746,0.8995,0.02037
154,1612,0.24,15.12,10.15,15.12,10.15,40.2777777777778,2.436,0.06048
154,1613,0.05,16.62,12.01,16.62,12.01,43.3574007220217,0.6005,0.01385
154,1614,0.04,14.57,10.99,14.57,10.99,45.2573781743308,0.4396,0.00971333333333333
154,1615,0.19,15.21,10.95,15.21,10.95,43.1952662721893,2.0805,0.048165
154,1616,0.03,14.51,10.66,14.51,10.66,44.0799448656099,0.3198,0.007255
154,1617,0.09,14.22,9.91,14.22,9.91,41.8143459915612,0.8919,0.02133
154,1618,0.01,13.39,7.71,13.39,7.71,34.5481702763256,0.0771,0.00223166666666667
154,1619,0.05,14.24,8.06,14.24,8.06,33.9606741573034,0.403,0.0118666666666667
154,1620,0.11,12.33,9.61,12.33,9.61,46.7639902676399,1.0571,0.022605
154,1621,0.93,10.81,7.95,10.81,7.95,44.1258094357077,7.3935,0.167555
154,1622,0.02,12.85,9.02,12.85,9.02,42.1167315175097,0.1804,0.00428333333333333
154,1623,0.06,12.53,9.28,12.53,9.28,44.4373503591381,0.5568,0.01253
154,1624,0.16,12.51,9.26,12.51,9.26,44.4124700239808,1.4816,0.03336
154,1625,0.03,15.23,11.44,15.23,11.44,45.0689428759028,0.3432,0.007615
154,1626,0.02,15.77,11.91,15.77,11.91,45.3138871274572,0.2382,0.00525666666666667
154,1628,0.41,23.74,16.96,23.74,16.96,42.8643639427127,6.9536,0.162223333333333
154,1629,0.25,16.88,12.42,16.88,12.42,44.1469194312796,3.105,0.0703333333333333
154,1630,0.03,20.79,15.41,20.79,15.41,44.4733044733045,0.4623,0.010395
154,1631,0.03,23.76,17.42,23.76,17.42,43.989898989899,0.5226,0.01188
154,1633,0.02,34.14,24.89,34.14,24.89,43.7434094903339,0.4978,0.01138
154,1634,0.1,31.67,24.47,31.67,24.47,46.3593305967793,2.447,0.0527833333333333
154,1635,0.29,21.89,16.06,21.89,16.06,44.0201005025126,4.6574,0.105801666666667
154,1636,0.03,24.41,17.79,24.41,17.79,43.7279803359279,0.5337,0.012205
154,1637,1.35,22.34,17.32,22.34,17.32,46.5174574753805,23.382,0.50265
154,1638,0.96,24.32,18.56,24.32,18.56,45.7894736842105,17.8176,0.38912
154,1639,0.05,21.89,18.93,21.89,18.93,51.8867062585656,0.9465,0.0182416666666667
154,1640,0.76,23.07,18.32,23.07,18.32,47.6462938881664,13.9232,0.29222
154,1641,0.03,23.29,18.58,23.29,18.58,47.8660369257192,0.5574,0.011645
154,1642,0.11,21.01,18.3,21.01,18.3,52.2608281770585,2.013,0.0385183333333333
154,1643,0.15,23.22,20,23.22,20,51.6795865633075,3,0.05805
154,1646,1.23,25.74,19.6,25.74,19.6,45.6876456876457,24.108,0.52767
154,1647,0.04,28.07,21.82,28.07,21.82,46.6405415033844,0.8728,0.0187133333333333
154,1649,0.01,22.75,15.43,22.75,15.43,40.6945054945055,0.1543,0.00379166666666667
154,1651,0.06,19.07,12.82,19.07,12.82,40.3356056633456,0.7692,0.01907
154,1652,0.05,19.05,14.2,19.05,14.2,44.7244094488189,0.71,0.015875
154,1653,0.01,18.7,14.12,18.7,14.12,45.3048128342246,0.1412,0.00311666666666667
154,1654,0.02,14.9,9.53,14.9,9.53,38.3758389261745,0.1906,0.00496666666666667
154,1655,0.03,11.61,7.57,11.61,7.57,39.1214470284238,0.2271,0.005805
154,1656,0.02,13.13,8.6,13.13,8.6,39.2993145468393,0.172,0.00437666666666667
154,1657,0.01,12.24,7.61,12.24,7.61,37.3039215686275,0.0761,0.00204
154,1658,0.02,15.22,9.66,15.22,9.66,38.0814717477004,0.1932,0.00507333333333333
154,1660,0.02,19.14,13.07,19.14,13.07,40.9717868338558,0.2614,0.00638
154,1662,0.04,14.7,9.56,14.7,9.56,39.0204081632653,0.3824,0.0098
154,1663,0.01,14.87,9.61,14.87,9.61,38.7760591795561,0.0961,0.00247833333333333
154,1666,0.02,17.37,11.72,17.37,11.72,40.4835924006908,0.2344,0.00579
154,1667,0.12,23.64,16.26,23.64,16.26,41.2690355329949,1.9512,0.04728
154,1669,0.05,24.18,20.81,24.18,20.81,51.6377171215881,1.0405,0.02015
154,1670,0.06,26.11,18.19,26.11,18.19,41.8000765990042,1.0914,0.02611
154,1671,0.02,30.13,26.84,30.13,26.84,53.4483903086625,0.5368,0.0100433333333333
154,1672,0.17,29.26,26.88,29.26,26.88,55.1196172248804,4.5696,0.0829033333333333
154,1673,0.3,28.24,26.05,28.24,26.05,55.3470254957507,7.815,0.1412
154,1675,0.04,30.78,27.47,30.78,27.47,53.5477582846004,1.0988,0.02052
154,1676,0.01,28.36,26.87,28.36,26.87,56.8476727785614,0.2687,0.00472666666666667
154,1678,0.04,32.41,26.05,32.41,26.05,48.2258562172169,1.042,0.0216066666666667
154,1679,0.05,28.28,24.25,28.28,24.25,51.4497878359265,1.2125,0.0235666666666667
154,1680,1.95,31.02,21.81,31.02,21.81,42.1856866537718,42.5295,1.00815
154,1681,0.03,34.01,24.16,34.01,24.16,42.6227580123493,0.7248,0.017005
154,1682,0.25,35.27,24.86,35.27,24.86,42.2908987808336,6.215,0.146958333333333
154,1683,0.34,41.84,30.26,41.84,30.26,43.3938814531549,10.2884,0.237093333333333
154,1684,0.12,40.3,29.36,40.3,29.36,43.712158808933,3.5232,0.0806
154,1685,0.04,19.72,13.41,19.72,13.41,40.8012170385396,0.5364,0.0131466666666667
154,1686,0.03,20.56,14.55,20.56,14.55,42.4610894941634,0.4365,0.01028
154,1687,0.02,21.1,15.83,22.31,15.83,45.0142180094787,0.3166,0.00703333333333333
154,1688,0.02,25.25,18.52,26.45,18.52,44.0079207920792,0.3704,0.00841666666666667
154,1689,0.02,26.87,19.46,26.87,19.46,43.453665798288,0.3892,0.00895666666666667
154,1691,0.03,30.96,24.77,28.5,26.55,48.0038759689922,0.7431,0.01548
154,1696,0.51,69.51,58.17,67.06,59.95,50.2114803625378,29.6667,0.590835
154,1698,0.29,61.11,49.98,58.65,51.77,49.0721649484536,14.4942,0.295365
154,1699,0.06,52.5,44.07,50.04,45.85,50.3657142857143,2.6442,0.0525
154,1700,0.04,62.27,51.92,59.81,53.71,50.0273004657138,2.0768,0.0415133333333333
154,1701,0.03,66.88,55.47,64.42,57.26,49.7637559808612,1.6641,0.03344
154,1702,0.01,53.99,45.05,51.54,46.83,50.0648268197814,0.4505,0.00899833333333333
154,1703,0.17,67.54,56.15,65.08,57.94,49.8815516730826,9.5455,0.191363333333333
154,1705,0.4,53.29,44.63,50.83,46.42,50.2495777819478,17.852,0.355266666666667
154,1707,0.42,54.41,45.34,51.95,47.12,49.9981621025547,19.0428,0.38087
154,1708,0.33,54.09,45.49,51.63,47.27,50.4603438713256,15.0117,0.297495
154,1709,0.24,53.93,45.39,51.47,47.18,50.4987947339143,10.8936,0.21572
154,1710,0.08,46.35,38.33,43.89,40.12,49.6181229773463,3.0664,0.0618
154,1711,0.1,43.35,36.58,40.9,38.37,50.6297577854671,3.658,0.07225
154,1712,0.09,37.67,31.56,35.21,33.34,50.2681178656756,2.8404,0.056505
154,1713,0.25,33.91,28.67,31.45,30.45,50.7283987024477,7.1675,0.141291666666667
154,1714,0.12,40.49,33.33,38.03,35.11,49.3899728327982,3.9996,0.08098
154,1715,0.02,42.65,34.46,40.2,36.25,48.4783118405627,0.6892,0.0142166666666667
154,1716,0.09,82.55,72.03,80.09,73.81,52.3537250151423,6.4827,0.123825
154,1717,0.04,80.43,71.31,77.97,73.1,53.1965684446102,2.8524,0.05362
154,1719,0.15,89.3,77.91,86.84,79.69,52.3471444568869,11.6865,0.22325
154,1720,0.08,78.09,68.04,75.63,69.83,52.2781406069919,5.4432,0.10412
154,1721,0.01,82.12,70.83,79.66,72.62,51.7510959571359,0.7083,0.0136866666666667
154,1722,0.03,77.21,68.21,74.76,70,53.0060872943919,2.0463,0.038605
154,1724,0.05,75.38,64.25,72.93,66.04,51.1408861767047,3.2125,0.0628166666666667
154,1725,0.08,72.77,64.25,70.32,66.04,52.9751271128212,5.14,0.0970266666666667
154,1726,0.19,69.35,57.98,66.9,59.77,50.1629416005768,11.0162,0.219608333333333
154,1727,0.87,63.93,54.82,61.47,56.6,51.4500234631628,47.6934,0.926985
154,1728,0.02,67.81,58.61,65.35,60.39,51.8596077274738,1.1722,0.0226033333333333
154,1729,0.05,59.12,50.61,56.66,52.4,51.3633288227334,2.5305,0.0492666666666667
154,1730,0.09,54.58,46.64,52.12,48.43,51.2715280322462,4.1976,0.08187
154,1731,0.13,51.96,44.7,49.5,46.48,51.6166281755196,5.811,0.11258
154,1732,0.19,52.77,45.25,50.31,47.03,51.4496873223422,8.5975,0.167105
154,1733,0.07,48.53,41.69,46.07,43.47,51.5433752318154,2.9183,0.0566183333333333
154,1734,0.02,42.09,36.17,39.63,37.96,51.5609408410549,0.7234,0.01403
154,1735,0.13,48.34,41.02,45.88,42.8,50.9143566404634,5.3326,0.104736666666667
154,1736,0.21,51.98,44.04,49.52,45.83,50.8349365140439,9.2484,0.18193
154,1737,0.02,66.26,55,63.81,56.78,49.803803199517,1.1,0.0220866666666667
154,1738,0.11,61.6,51.58,59.14,53.36,50.2402597402597,5.6738,0.112933333333333
154,1739,0.12,61.46,58.07,61.73,58.07,56.6905304262935,6.9684,0.12292
154,1740,2,70.68,59.62,68.23,61.4,50.6112054329372,119.24,2.356
154,1742,0.13,82.08,75.56,82.36,75.56,55.233918128655,9.8228,0.17784
154,1743,0.34,99.94,88.05,97.48,89.84,52.8617170302181,29.937,0.566326666666667
154,1744,0.46,88.59,81.1,88.87,81.1,54.9271926854047,37.306,0.67919
154,1745,0.06,79.9,67.59,77.44,69.37,50.755944931164,4.0554,0.0799
154,1746,1.38,88.79,78.41,86.33,80.19,52.9856965874535,108.2058,2.04217
154,1747,6.22,81.76,73.91,79.3,75.7,54.2392367906066,459.7202,8.47578666666667
154,1748,0.25,80.66,73.24,78.21,75.02,54.480535581453,18.31,0.336083333333333
154,1749,0.07,86.05,73.91,83.59,75.69,51.535153980244,5.1737,0.100391666666667
154,1750,0.05,91.71,81.34,89.25,83.13,53.2155708210664,4.067,0.076425
154,1751,0.09,93.95,83.68,91.49,85.46,53.4411921234699,7.5312,0.140925
154,1752,0.05,103.88,90.42,101.43,92.21,52.2256449749711,4.521,0.0865666666666667
154,1753,0.31,88.58,81.86,86.12,83.64,55.448182433958,25.3766,0.457663333333333
154,1754,0.2,99.04,93.3,99.04,93.3,56.5226171243942,18.66,0.330133333333333
154,1755,0.7,96.32,88.47,96.6,88.47,55.110049833887,61.929,1.12373333333333
154,1756,0.36,104.36,94.47,104.63,94.47,54.3139133767727,34.0092,0.62616
154,1757,10.12,94.93,88.23,92.47,90.01,55.7653007479195,892.8876,16.0115266666667
154,1758,0.18,98.33,90.05,95.87,91.84,54.947625343232,16.209,0.29499
154,1759,0.17,98.78,90.24,96.32,92.03,54.8127151245191,15.3408,0.279876666666667
154,1760,0.15,106.41,97.06,103.95,98.85,54.7279391034677,14.559,0.266025
154,1761,0.02,112.33,101.69,109.87,103.48,54.316745304015,2.0338,0.0374433333333333
154,1762,0.02,122.89,107.85,120.43,109.63,52.6568475872732,2.157,0.0409633333333333
154,1763,0.07,108.67,100.7,108.67,100.7,55.599521487071,7.049,0.126781666666667
154,1764,0.56,108.13,100.16,108.13,100.16,55.5775455470267,56.0896,1.00921333333333
154,1765,0.01,108.83,101.08,108.83,101.08,55.7272810805844,1.0108,0.0181383333333333
154,1766,0.46,109.83,101.8,109.83,101.8,55.6132204315761,46.828,0.84203
154,1767,0.19,109.62,101.45,109.62,101.45,55.528188286809,19.2755,0.34713
154,1768,0.15,109.69,100.49,109.69,100.49,54.9676360652749,15.0735,0.274225
154,1769,0.25,111.11,102.88,111.11,102.88,55.5557555575556,25.72,0.462958333333333
154,1770,0.04,113.6,101.82,113.6,101.82,53.7781690140845,4.0728,0.0757333333333333
154,1771,0.05,112.77,103.57,112.77,103.57,55.1050811386007,5.1785,0.093975
154,1772,0.01,113.29,104.58,113.29,104.58,55.3870597581428,1.0458,0.0188816666666667
154,1773,0.19,112.23,103.24,112.23,103.24,55.1937984496124,19.6156,0.355395
154,1775,0.01,124.15,112.48,124.15,112.48,54.3600483286347,1.1248,0.0206916666666667
154,1776,0.01,114.73,103.65,114.73,103.65,54.2055260176066,1.0365,0.0191216666666667
154,1777,0.07,105.92,96.82,105.92,96.82,54.845166163142,6.7774,0.123573333333333
154,1778,0.07,127.39,115.17,127.39,115.17,54.2444461888688,8.0619,0.148621666666667
154,1779,0.01,109.63,104.19,109.63,104.19,57.0227127611055,1.0419,0.0182716666666667
154,1780,0.01,110.74,104.65,110.74,104.65,56.700379266751,1.0465,0.0184566666666667
154,1781,0.02,110.65,105.18,110.65,105.18,57.0338906461817,2.1036,0.0368833333333333
154,1782,0.01,112.73,106.77,112.73,106.77,56.8278186818061,1.0677,0.0187883333333333
154,1783,0.1,111.23,105.81,111.23,105.81,57.0763283286883,10.581,0.185383333333333
154,1784,0.08,113.06,107.51,113.06,107.51,57.0546612418185,8.6008,0.150746666666667
154,1785,0.16,114.45,108.65,114.45,108.65,56.959370904325,17.384,0.3052
154,1786,0.04,115.92,110.24,115.92,110.24,57.0600414078675,4.4096,0.07728
154,1787,0.03,116.01,110.59,116.01,110.59,57.196793379881,3.3177,0.058005
154,1788,0.03,116.93,111.16,116.93,111.16,57.0392542546823,3.3348,0.058465
154,1789,0.58,118.89,112.12,118.89,112.12,56.5833964168559,65.0296,1.14927
154,1790,0.01,118.65,111.66,118.65,111.66,56.4652338811631,1.1166,0.019775
154,1792,0.35,111.65,106.51,111.65,106.51,57.2377966860725,37.2785,0.651291666666667
154,1793,0.02,117.7,110.6,117.7,110.6,56.3806287170773,2.212,0.0392333333333333
154,1794,0.1,110.6,104.02,110.6,104.02,56.4303797468354,10.402,0.184333333333333
154,1795,0.06,115.62,108.92,115.62,108.92,56.5230928905034,6.5352,0.11562
154,1796,0.71,121.19,112.59,121.19,112.59,55.7422229556894,79.9389,1.43408166666667
154,1797,0.32,121.13,115.54,121.13,115.54,57.2310740526707,36.9728,0.646026666666667
154,1798,0.25,128.94,123.35,128.94,123.35,57.3987901349465,30.8375,0.53725
154,1799,0.05,129.83,115.95,129.83,115.95,53.5854579064931,5.7975,0.108191666666667
154,1801,0.03,111.91,106.43,111.91,106.43,57.0619247609686,3.1929,0.055955
154,1802,0.8,121.42,111.59,121.42,111.59,55.1424806456926,89.272,1.61893333333333
154,1803,0.13,133.75,122.48,133.75,122.48,54.9442990654206,15.9224,0.289791666666667
154,1804,0.57,132.74,122.46,132.74,122.46,55.3533222841645,69.8022,1.26103
154,1805,0.17,127.62,117.83,127.62,117.83,55.3972731546779,20.0311,0.36159
154,1806,0.11,140.89,128.81,140.89,128.81,54.8555610760168,14.1691,0.258298333333333
154,1807,0.12,146.87,134.18,146.87,134.18,54.8158235173963,16.1016,0.29374
154,1808,0.01,144.6,132.84,144.6,132.84,55.1203319502075,1.3284,0.0241
154,1809,0.2,104.99,96.9,104.99,96.9,55.3767025430993,19.38,0.349966666666667
154,1810,0.07,106.86,97.76,106.86,97.76,54.8905109489051,6.8432,0.12467
154,1811,0.01,117.16,107.5,117.16,107.5,55.052919085012,1.075,0.0195266666666667
154,1812,0.01,118.19,108.47,118.19,108.47,55.0655723834504,1.0847,0.0196983333333333
154,1813,0.03,113.63,105.03,113.63,105.03,55.4589457009593,3.1509,0.056815
154,1814,0.21,104.09,94.9,104.09,94.9,54.7026611586127,19.929,0.364315
154,1815,0.09,105.53,97.74,105.53,97.74,55.5709276982848,8.7966,0.158295
154,1816,0.05,106.77,98.31,106.77,98.31,55.2458555774094,4.9155,0.088975
154,1817,0.23,110.37,100.85,110.37,100.85,54.8246806197336,23.1955,0.423085
154,1818,0.05,114.07,103.15,114.07,103.15,54.2561584991672,5.1575,0.0950583333333333
154,1819,0.03,109.21,102.44,109.21,102.44,56.2805603882428,3.0732,0.054605
154,1820,0.02,113.91,105.48,113.91,105.48,55.5596523571241,2.1096,0.03797
154,1821,0.13,111.97,104.02,111.97,104.02,55.7399303384835,13.5226,0.242601666666667
154,1822,0.02,111.93,104.2,111.93,104.2,55.856338783168,2.084,0.03731
