"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
257,301.49,26824.18,15887.19,17964.25,15819.58,28.7707208879511,4584.9578,159.361936666667,15.2076612822979,0.0657563304072286,0,"NewCa W","NCC (Outside Study Area)"
197,304.67,31406.82,21801.6,24093.98,21809.87,38.7327322073765,5523.2228,142.598326666667,18.1285417008567,0.0551616349787664,0,"NewCa S","NCC (Outside Study Area)"
338,304.73,29274.95,19946.73,23137.26,19833.88,35.7684494412645,5214.6736,145.789758333333,17.1124392084796,0.0584370227889239,0,"NewCa S","NCC (Outside Study Area)"
253,305.42,22771.01,13007.84,14963.56,12910.5,29.2718454845336,5033.3795,171.952926666667,16.4801895750115,0.0606789136404279,0,"NewCa W","NCC (Outside Study Area)"
75,308.3,29023.06,16372.59,18239.17,16239.34,30.5979823159012,3849.5498,125.810576666667,12.4863762568926,0.0800872870900384,0,"NewCa E","NCC (Outside Study Area)"
307,316.47,26319.77,17728.5,19734.75,17700.46,35.8657125198207,4559.8411,127.136498333333,14.408446614213,0.069403734266091,0,"NewCa S","NCC (Outside Study Area)"
183,318.85,21986.21,13174.52,14920.8,13113.49,33.0724697089678,4908.0664,148.403383333333,15.3930261878626,0.0649644837730802,0,"NewCa W","NCC (Outside Study Area)"
341,318.97,23342.12,12890.47,14619.62,12843.66,29.5630662392345,3799.2743,128.514216666667,11.911070947111,0.0839555069766876,0,"NewCa E","NCC (Outside Study Area)"
51,321.21,16273.31,8306.79,9244.49,8313.95,30.9620045348351,3558.2224,114.922223333333,11.0775579838735,0.0902726035337195,0,"NewCa E","NCC (Outside Study Area)"
42,334.98,28900.09,15692.31,17578.46,15513.81,30.3756453963355,4177.881,137.540485,12.4720311660398,0.0801794019504146,0,"NewCa E","NCC (Outside Study Area)"
15,341.36,28377.63,15921.27,17350.44,15908.63,31.4408478409939,4022.0386,127.923986666667,11.7823957112726,0.084872382875689,0,"NewCa E","NCC (Outside Study Area)"
320,344.99,28118.01,17443.62,19852.7,17290.16,34.2872691421716,5902.6171,172.151858333333,17.1095310008986,0.0584469556732725,0,"NewCa E","NCC (Outside Study Area)"
260,348.12,25869.27,15650.63,17758.62,15524.4,30.9654070316733,6142.8983,198.379381666667,17.6459218085718,0.0566703179832881,0,"NewCa W","NCC (Outside Study Area)"
65,354.09,30873.6,18393.66,19843.71,18384.08,34.6969128538778,4423.0738,127.477445,12.4913829817278,0.0800551869607059,0,"NewCa E","NCC (Outside Study Area)"
26,363.84,31696.99,18248.83,19796.91,18255.77,32.7030731697864,4117.4438,125.90388,11.3166331354442,0.0883655048309342,0,"NewCa E","NCC (Outside Study Area)"
81,364.4,29751.75,16449.91,18427.92,16339.51,29.6028525275076,4417.8411,149.237006666667,12.1236034577387,0.082483727176154,0,"NewCa E","NCC (Outside Study Area)"
32,366.54,30561.44,17368.91,19304.76,17246.63,32.3699733260387,4992.876,154.244056666667,13.6216402029792,0.0734125982700151,0,"NewCa E","NCC (Outside Study Area)"
86,368.84,28564.54,16365.5,18057.74,16235.26,30.9013235167385,4471.4245,144.700096666667,12.1229381303546,0.0824882540228511,0,"NewCa E","NCC (Outside Study Area)"
218,382.11,26366.45,17260.71,19671.81,17232.03,34.64830363532,5562.6044,160.544783333333,14.5575996440815,0.068692643323692,0,"NewCa S","NCC (Outside Study Area)"
324,382.64,34460.06,19853.47,22739.24,19635.86,27.598867666224,5861.227,212.37201,15.3178627430483,0.0652832589490221,0,"NewCa W","NCC (Outside Study Area)"
96,388.28,29673.77,17018.59,18763.67,16954.94,31.1501297996662,4942.036,158.65218,12.7280210157618,0.0785668093069334,0,"NewCa E","NCC (Outside Study Area)"
126,391.17,31238.66,18821.75,20571.92,18837.47,35.2145492671408,4930.5434,140.014383333333,12.6046051588823,0.0793360829153233,0,"NewCa E","NCC (Outside Study Area)"
240,392.36,27723.71,16314.58,18068.8,16249.4,32.4583308925203,5877.973,181.092891666667,14.9810709552452,0.0667509020541605,0,"NewCa E","NCC (Outside Study Area)"
64,394.3,31278.6,18601.15,20248.84,18385.75,34.9845525966841,5067.649,144.853903333333,12.8522673091555,0.0778072830221667,0,"NewCa E","NCC (Outside Study Area)"
335,395.51,18905.07,12025.7,13874.82,12009.32,35.8435851228279,5385.7289,150.256423333333,13.617175039822,0.0734366707540738,0,"NewCa S","NCC (Outside Study Area)"
